Genre,BeatsPerMinute(Tempo),Chroma STFT 1,Chroma STFT 2,Chroma STFT 3,Chroma STFT 4,Chroma STFT 5,Chroma STFT 6,Chroma STFT 7,Chroma STFT 8,Chroma STFT 9,Chroma STFT 10,Chroma STFT 11,Chroma STFT 12,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,RootMeanSquare,SpectralCentroid,SpectralRolloff,ZeroCrossingRate Sum
Kpop,135.99917763157896,0.230622336268425,0.048589807003736496,0.030567249283194542,0.039927102625370026,0.019337797537446022,0.05350934714078903,0.3018048107624054,0.08270271122455597,0.02608720399439335,0.03511463850736618,0.1885184943675995,1.0,-50.69635009765625,63.20288848876953,-38.845672607421875,-6.911562919616699,-6.5065202713012695,-34.01776885986328,2.278369665145874,-6.995944023132324,-0.9798136949539185,-10.411619186401367,-15.082450866699219,-18.72320556640625,1.217442512512207,-8.057104110717773,-6.024123668670654,2.583669424057007,-13.941044807434082,-12.503776550292969,1.6932045221328735,6.317745208740234,0.11709808276080612,2850.784363111401,6018.5302734375,107860
Kpop,135.99917763157896,0.19700372219085693,0.048409607261419296,0.022363854572176933,0.03560205176472664,0.02552948333323002,0.05642996355891228,0.31623348593711853,0.07050403207540512,0.017429690808057785,0.025097619742155075,0.19473221898078918,1.0,-53.85829162597656,62.9683837890625,-31.180892944335938,-7.742465019226074,-3.705179214477539,-35.49577331542969,-6.400240898132324,-11.189716339111328,-2.770537853240967,-14.700047492980957,-17.68653106689453,-14.916114807128906,-0.7839111089706421,-3.6957807540893555,-16.167957305908203,4.435368061065674,-10.443117141723633,-10.657947540283203,2.3310489654541016,3.4992787837982178,0.11865023622878125,2883.5435489357787,6384.5947265625,107860
Kpop,135.99917763157896,0.2740151584148407,0.05751693993806839,0.01885606162250042,0.030954742804169655,0.02422996796667576,0.04535534605383873,0.33518722653388977,0.10189084708690643,0.02032473310828209,0.03668159618973732,0.17098762094974518,1.0,-42.79200744628906,59.46441650390625,-23.627609252929688,-8.106722831726074,-7.914150238037109,-28.95488739013672,-7.485557556152344,-5.975590229034424,-1.5024007558822632,-8.072391510009766,-25.075870513916016,-16.244783401489258,-4.273987770080566,-5.751331329345703,-13.213052749633789,1.7655996084213257,-8.67776107788086,-14.10989761352539,1.7111961841583252,-0.818302571773529,0.11806935463656063,2932.975426853099,6836.7919921875,107860
Kpop,135.99917763157896,0.2598537504673004,0.10220762342214584,0.046813610941171646,0.03852934017777443,0.029375527054071426,0.095984548330307,0.24621938169002533,0.060338299721479416,0.03429747745394707,0.10547731816768646,0.5252241492271423,1.0,-14.26684284210205,60.41123962402344,-20.604312896728516,2.6531505584716797,-9.925540924072266,-18.85666275024414,-6.242814064025879,3.0923280715942383,4.254180908203125,-6.857198238372803,-26.027009963989258,-14.628070831298828,-4.266876697540283,-9.11428165435791,-4.532057285308838,2.6775314807891846,-5.447898864746094,-18.048158645629883,-2.452059030532837,-3.3407816886901855,0.11617412304579057,2925.096728090539,6309.228515625,107860
Kpop,135.99917763157896,0.17839153110980988,0.21771258115768433,0.10268126428127289,0.04385681822896004,0.08234012871980667,0.12429085373878479,0.09023383259773254,0.041375480592250824,0.1057400107383728,0.6105446219444275,1.0,0.5367847084999084,-20.490190505981445,61.54236602783203,-18.227468490600586,6.3360185623168945,-9.756380081176758,-27.175806045532227,-6.811124324798584,9.195154190063477,6.416281223297119,-7.407705307006836,-30.652606964111328,-15.62418270111084,-3.4876091480255127,-8.207557678222656,-6.747490882873535,4.382413387298584,-2.2312207221984863,-18.6934814453125,-1.867530345916748,-6.222660064697266,0.09582171585666449,2989.097765805022,6449.1943359375,107860
Kpop,135.99917763157896,0.09792677313089371,0.19972878694534302,0.0654897689819336,0.052816323935985565,0.1460663378238678,0.049371302127838135,0.030222583562135696,0.04101377725601196,0.24979625642299652,1.0,0.36540183424949646,0.10556875914335251,-56.82516098022461,63.14478302001953,-11.424354553222656,2.027294158935547,-2.3705310821533203,-40.44041442871094,-8.121807098388672,4.93951416015625,-3.6868062019348145,-4.224173545837402,-30.005300521850586,-18.89166259765625,-8.060281753540039,-4.355074882507324,-11.413179397583008,7.1767449378967285,-2.089630603790283,-21.567705154418945,5.576598167419434,-9.764602661132812,0.07587959689362375,3217.8928472537127,7536.62109375,107860
Kpop,135.99917763157896,0.06786581128835678,0.13090936839580536,0.04498065263032913,0.05985725298523903,0.180777445435524,0.03972778469324112,0.022173069417476654,0.055898264050483704,0.399169385433197,1.0,0.22282707691192627,0.0800122320652008,-63.08308029174805,60.33256530761719,-7.62446403503418,4.913670539855957,9.815168380737305,-37.736412048339844,-11.73980712890625,-2.464420795440674,-4.96537971496582,-0.9330064654350281,-27.393278121948242,-18.204593658447266,-9.533149719238281,1.7982137203216553,-14.879897117614746,12.13697338104248,0.18713772296905518,-21.815563201904297,7.024109840393066,-11.904641151428223,0.07914410141956713,3449.6996429345854,7967.28515625,107860
Kpop,135.99917763157896,0.08377044647932053,0.19204895198345184,0.13563662767410278,0.12746623158454895,0.22762475907802582,0.0979023352265358,0.09758171439170837,0.1986360400915146,0.47462138533592224,1.0,0.3909038007259369,0.10344095528125763,-3.03891658782959,74.19925689697266,-18.530851364135742,6.005179405212402,4.695217132568359,-27.41741943359375,-14.612954139709473,-1.0826432704925537,-11.635778427124023,0.7655429840087891,-18.75843048095703,-13.397598266601562,-12.786392211914062,0.12268728017807007,-12.381429672241211,1.765645980834961,-2.5928778648376465,-12.830794334411621,9.263134002685547,-4.854149341583252,0.11094541605389932,2908.680888529353,6869.091796875,107860
Kpop,135.99917763157896,0.10828254371881485,0.2528863549232483,0.16555851697921753,0.15716053545475006,0.24946920573711395,0.13012105226516724,0.12097888439893723,0.2272370159626007,0.44602102041244507,1.0,0.4394031763076782,0.10498049110174179,21.832630157470703,75.80401611328125,-20.751489639282227,8.696775436401367,7.493368148803711,-19.08138656616211,-13.42770004272461,1.2636942863464355,-12.967809677124023,1.916441798210144,-16.195846557617188,-10.497854232788086,-12.059836387634277,-1.2723853588104248,-10.99134349822998,1.116559624671936,-2.14888334274292,-11.492919921875,7.358721733093262,-2.446096897125244,0.13497001242041717,2853.3150871278367,6395.361328125,107860
Kpop,135.99917763157896,0.089706651866436,0.241319477558136,0.07889727503061295,0.0678517296910286,0.18611013889312744,0.07288876175880432,0.05708741769194603,0.10280904173851013,0.28490549325942993,1.0,0.43472155928611755,0.09705059230327606,-8.614740371704102,63.26587677001953,-17.78915023803711,3.472322940826416,9.318402290344238,-22.5669002532959,-12.648900985717773,1.038440227508545,-13.011428833007812,2.0166971683502197,-16.49445915222168,-11.656312942504883,-10.983757019042969,-0.370972216129303,-12.371618270874023,6.911648750305176,0.19912707805633545,-17.04857635498047,7.48643684387207,-5.282189846038818,0.10875179929861643,3265.0056938783273,7428.955078125,107860
